company,title,sector,location,career,education,category
(주)온코크로스,[코스닥 상장사] Backend / Platform Engineer (경력직),데이터분석가데이터엔지니어백엔드/서버개발웹개발유지보수 외,서울 송파구,경력 3년↑ · 정규직,대학교(4년)↑,Data Analysis
씨엔알리서치,[씨엔알리서치] SP팀 Stat Programmer 경력 채용,데이터분석가DBASAS데이터 사이언티스트,서울 강남구,경력 2년↑ · 정규직,대학교(4년)↑,Data Analysis
(주)인티그리트,[AI 플랫폼 SW] 로봇 주행 / AI SW (LLM) / 임베디드 SW 개발,딥러닝머신러닝솔루션임베디드자율주행 외,서울 강남구 외,경력(년수무관) · 정규직 외,학력무관,Deep Learning
(주)디엔솔루션즈,DN솔루션즈 신입/경력사원 수시채용,데이터분석가데이터엔지니어백엔드/서버개발보안컨설팅웹개발 외,경남 창원시 외,신입 · 경력 · 정규직,대학교(4년)↑,Data Analysis
한화시스템(주),한화시스템 MRO사업부 경력사원 채용 (Data Analyst),데이터시각화딥러닝머신러닝모델링빅데이터 외,서울전체,경력 5년↑ · 정규직,석사↑,Deep Learning
(주)폴라리스쓰리디,이리온 전장 및 PCB 설계 엔지니어,딥러닝머신러닝자율주행AI(인공지능)설계엔지니어 외,서울전체 외,신입 · 경력 · 정규직 외,대학교(4년)↑,Deep Learning
(주)티엑스알로보틱스,2026년 하반기 상시채용 모집,백엔드/서버개발프론트엔드네트워크딥러닝머신러닝 외,서울 강서구 외,신입 · 경력 · 정규직 외,학력무관,Deep Learning
강원대학교산학협력단,2026년 미래내일 일경험 사업(프로젝트형) 참여자 모집,데이터분석가데이터엔지니어백엔드/서버개발프론트엔드사무보조 외,서울전체 외,경력무관 · 교육생,학력무관,Data Analysis
(주)에이아이웍스,자율주행 AI데이터 구축 PM 채용,데이터라벨링딥러닝머신러닝빅데이터자율주행 외,서울전체 외,5 ~ 10년 · 정규직,대학교(4년)↑,Deep Learning
(주)이디야,2026년 하반기 부문별 수시채용,데이터분석가데이터엔지니어백엔드/서버개발보안컨설팅정보보안 외,서울 강남구 외,신입 · 경력 · 정규직 외,고졸↑,Data Analysis
현대엘리베이터(주),2026 하반기 현대그룹 신입 매니저 채용(IT-데이터/AI개발),데이터분석가데이터엔지니어SE(시스템엔지니어)모델링AI(인공지능) 외,서울전체,신입 · 정규직,대학교(4년)↑,Data Analysis
(주)알레르망,[알레르망] 2026년 하반기 수시 채용 모집,기술지원데이터분석가데이터엔지니어백엔드/서버개발데이터라벨링 외,서울 강남구,신입 · 경력 · 정규직 외,대학교(4년)↑,Data Analysis
한화오션(주),2026년 하반기 신입사원 채용(AX-로보틱스 개발),데이터분석가데이터엔지니어AI(인공지능)로봇엔지니어로봇설계,서울전체 외,신입 · 정규직 외,석사↑,Data Analysis
[LG 협력사] 백엔드 개발자 채용 (상현역/마곡역),[LG 협력사] 백엔드 개발자 채용 (상현역/마곡역),기술지원데이터분석가데이터엔지니어백엔드/서버개발웹개발 외,서울전체 외,경력 3년↑ · 정규직,학력무관,Data Analysis
(주)퍼브,2026 (주)퍼브 플랫폼본부 AI 개발자 정규직 채용,데이터분석가백엔드/서버개발데이터라벨링빅데이터API 외,서울전체 외,경력 1년↑ · 정규직 외,"대학(2,3년)↑",Data Analysis
한화시스템(주),한화시스템 MRO사업부 경력사원 채용 (CBM+ Data Analyst),데이터분석가데이터엔지니어모델링알고리즘설계엔지니어 외,서울전체,경력 5년↑ · 정규직,석사↑,Data Analysis
한화시스템(주),온톨로지(Ontology) 전문가 경력사원 채용,데이터분석가데이터엔지니어네트워크PythonSQL 외,서울전체 외,경력 5년↑ · 정규직,대학교(4년)↑,Data Analysis
(주)에스더블유엠,[SWM] 자율주행 데이터 엔지니어 모집,데이터분석가데이터엔지니어백엔드/서버개발정보보안QA/테스터 외,서울전체 외,경력 3년↑ · 정규직,대학교(4년)↑,Data Analysis
(주)베스텔라랩,빅데이터 개발자(전문연구요원가능),데이터분석가데이터 사이언티스트,경기 안양시 동안구 외,1 ~ 10년 · 정규직 외,"대학(2,3년)↑",Data Analysis
대한상공회의소,[K-뉴딜]롯데 LIFT (Lifetime Inspiration For Tomorrow) 2기,머신러닝컴퓨터비전아키텍쳐기술사업화매장관리 외,서울전체 외,신입 · 경력 · 교육생,학력무관,Machine Learning
하이케어솔루션(주),[하이케어솔루션] 개인정보보호 담당자 경력 채용,기술지원데이터분석가백엔드/서버개발보안컨설팅유지보수 외,서울 강서구 외,경력 3년↑ · 정규직,대학교(4년)↑,Data Analysis
(주)에이피알,2026 하반기 에이피알 신입 대규모 채용,데이터엔지니어앱개발웹개발웹마스터유지보수 외,서울 송파구 외,신입 · 인턴직,대학교(4년)↑,Data Engineer
대한상공회의소,[K-뉴딜]삼성그룹 청년희망배움터 교육생 모집,머신러닝컴퓨터비전펌웨어IoTS/W 외,대전전체 외,신입 · 경력 · 교육생,학력무관,Machine Learning
(주)쓰리아이,각 부문 수시 채용,기술지원데이터엔지니어백엔드/서버개발앱개발웹개발 외,서울 강남구,5 ~ 12년 · 정규직,학력무관,Data Engineer
(주)코딧,머신러닝 엔지니어 (2년이상),머신러닝DockerPytorchTensorflow,서울 영등포구,경력 2년↑ · 정규직,학력무관,Machine Learning
한맥콘트롤즈(주),각 부문별 신입/경력 모집,딥러닝S/WAI(인공지능)C#MFC 외,서울전체 외,신입 · 경력 · 정규직,"대학(2,3년)↑",Deep Learning
(주)엘지경영개발원,Research Internship - Physical AI,딥러닝아키텍쳐로봇엔지니어로봇설계리서치,서울 서초구,경력무관 · 인턴직,석사↑,Deep Learning
[데이터 엔지니어] 경력직 채용,[데이터 엔지니어] 경력직 채용,데이터엔지니어크롤링APIDBMSPython,서울 용산구,경력 3년↑ · 정규직,대학교(4년)↑,Data Engineer
(주)아이케미스트,[경력] 석사급 AI 모델 개발자 채용 모집 공고,딥러닝빅데이터솔루션신경망알고리즘 외,서울 금천구,경력무관 · 정규직,학력무관,Deep Learning
(주)온이츠에이아이,머신러닝 엔지니어(MLOps)  채용,머신러닝,서울 강남구,경력무관 · 정규직,학력무관,Machine Learning
(주)비알랩,[(주)비알랩] AI엔지니어 경력 채용,딥러닝R&D알고리즘개발,서울 강남구,경력 3년↑ · 정규직,대학교(4년)↑,Deep Learning
(주)모두의연구소,[모두의연구소] AI 교육 퍼실리테이터 (학습코치),딥러닝AI(인공지능)Python교육컨설턴트보조강사 외,서울 강남구,경력 2년↑ · 계약직,학력무관,Deep Learning
(주)델타엑스,"[AI GROUP] 비전 AI 연구소장, 개발자 및 서버관리자 채용",딥러닝임베디드자율주행컴퓨터비전AI(인공지능) 외,서울 구로구,경력 3년↑ · 정규직,대학교(4년)↑,Deep Learning
(주)모두의연구소,[아기유니콘] AI 교육 퍼실리테이터 (학습코치),딥러닝AI(인공지능)Python교육컨설턴트보조강사 외,서울 강남구,경력 2년↑ · 계약직,학력무관,Deep Learning
(주)모두의연구소,[모두의연구소] AI 교육 퍼실리테이터,딥러닝AI(인공지능)Python교육컨설턴트보조강사 외,서울 강남구,경력 2년↑ · 계약직,학력무관,Deep Learning
(주)위즈코리아,㈜위즈코리아 '26년 하반기 정기 채용 신입/경력 사원 모집,백엔드/서버개발보안컨설팅웹개발정보보안퍼블리셔 외,서울전체 외,신입 · 경력 · 정규직,학력무관,Other
(주)엠아이텍,의료영상 AI/영상처리 연구원,딥러닝영상처리이미지프로세싱S/WAI(인공지능) 외,서울 강남구,2 ~ 10년 · 정규직,대학교(4년)↑,Deep Learning
(주)진학사,[진학사] AI 엔지니어 인재 채용 (신입),머신러닝빅데이터솔루션클라우드AI(인공지능),서울 종로구,신입 · 정규직,대학교(4년)↑,Machine Learning
씨메스로보틱스(주),3D Vision &amp; Robot Guidance Engineer,딥러닝,서울전체 외,1 ~ 10년 · 정규직 외,대학교(4년)↑,Deep Learning
(주)위밋모빌리티,[위밋모빌리티] Airflow / Python 개발자 채용,데이터엔지니어백엔드/서버개발,서울 관악구,경력 8년↑ · 정규직,학력무관,Data Engineer
스피치로그(주),"이어드림스쿨, K-디지털트레이닝수료자 AI서비스개발자 채용",백엔드/서버개발데이터 사이언티스트,서울 용산구,신입 · 경력 · 정규직,학력무관,Other
(주)링크알파코리아,Applied AI Researcher (LLM),머신러닝APIPython리서치,서울 서초구,경력무관 · 정규직,학력무관,Machine Learning
바탕에비뉴(주),빅데이터 분석가 및 프로젝트 관리자 모집(경력자),데이터분석가,서울 구로구,3 ~ 20년 · 정규직,대학교(4년)↑,Data Analysis
데이원 주식회사,Python&amp;딥러닝&amp;백엔드/서버개발外 정규직 채용 - 신입사원,백엔드/서버개발딥러닝JavaPandasPython,서울 강남구,신입 · 정규직,"대학(2,3년)↑",Deep Learning
(주)뷰런테크놀로지,Deep Learning Engineer(Perception) 채용(전문연구요원 가능),딥러닝모델링신경망자율주행컴퓨터비전 외,서울 서초구,2 ~ 8년 · 정규직,석사↑,Deep Learning
(주)컴투스홀딩스,(홀딩스) 데이터분석가 (4~8년차),데이터분석가PythonSQLExcel데이터분석,서울 금천구,4 ~ 8년 · 정규직,학력무관,Data Analysis
서울대학교병원,"박사급 연구원 모집 - 의료AI기반 의료 데이터(Image, EMR) 분석",머신러닝AI(인공지능)Python,서울 종로구,경력(년수무관) · 계약직,박사,Machine Learning
(주)바로팜,[비알피커넥트] 데이터 사이언티스트,데이터 사이언티스트,서울 동작구 외,5 ~ 20년 · 정규직,학력무관,Other
엔셀 주식회사,AI 사업부 인공지능 개발자 (신입),딥러닝NLP(자연어처리)AI(인공지능)PythonPytorch 외,서울 강남구,신입 · 경력 · 정규직,학력무관,Deep Learning
(주)로민,ML 엔지니어 (전문연구요원 신규편입),머신러닝AI(인공지능),서울 서초구,신입 · 정규직,석사↑,Machine Learning
(주)이자,LLM 트레이닝 엔지니어(데이터 사이언티스트) 채용,데이터 사이언티스트,서울 영등포구,경력 2년↑ · 정규직,대학교(4년)↑,Other
(주)대한항공,항공우주 무인기 AI 전문인력 상시모집,딥러닝알고리즘S/W알고리즘개발AI(인공지능),서울전체,신입 · 경력 · 계약직,석사↑,Deep Learning
(주)서광시스템,AI 영상처리 알고리즘 개발,딥러닝영상처리컴퓨터비전C++Python,서울 송파구,5 ~ 10년 · 정규직,석사↑,Deep Learning
(주)에이아이웍스,Vision &amp; 3D AI Engineer,딥러닝OpenCVPythonPytorch,서울전체 외,2 ~ 20년 · 정규직 외,석사↑,Deep Learning
(주)로브로스,Reinforcement Learning,머신러닝알고리즘AI(인공지능)C++Git 외,서울 성동구 외,신입 · 경력 · 정규직,대학교(4년)↑,Machine Learning
(주)로브로스,AI Research Scientist - Robot Action,머신러닝AI(인공지능)C++GitPython 외,서울 성동구 외,신입 · 경력 · 정규직,대학교(4년)↑,Machine Learning
(주)위시드,MLOps / AI 에이전트 개발자&amp;데이터 엔지니어를 모집합니다,데이터엔지니어빅데이터핀테크AI(인공지능),서울 영등포구,2 ~ 5년 · 정규직 외,대학교(4년)↑,Data Engineer
(주)미래엔,(주)미래엔 데이터 사이언티스트 채용,AWSPython데이터 사이언티스트ODQAIRT,서울전체 외,경력 8년↑ · 정규직,대학교(4년)↑,Other
감프정보기술(주),AI 개발자 채용,백엔드/서버개발머신러닝AI(인공지능),서울 금천구,3 ~ 10년 · 정규직,"대학(2,3년)↑",Machine Learning
(주)핀다,데이터 사이언티스트 (Lead),PythonSQL데이터 사이언티스트,서울전체 외,10 ~ 20년 · 정규직,대학교(4년)↑,Other
주식회사오토랩스,(주)오토랩스 AI 개발자 (컴퓨터비전) 채용공고,머신러닝이미지프로세싱컴퓨터비전AI(인공지능),서울 금천구,경력무관 · 정규직,학력무관,Machine Learning
(주)바잉스퀘어,[바잉스퀘어] AX 엔지니어 담당,머신러닝AX,서울 강남구,5 ~ 10년 · 정규직,학력무관,Machine Learning
킹스아카데미(King'sAcademy),국제학교 학생 1:1 앱 개발 코딩기초강의,앱개발웹개발머신러닝알고리즘앱기획 외,서울 강남구,경력 3년↑ · 프리랜서,대학교(4년)↑,Machine Learning
(주)히츠,[히츠] Backend Engineer,기술지원백엔드/서버개발유지보수네트워크딥러닝 외,서울 강남구 외,경력 5년↑ · 정규직,학력무관,Deep Learning
(주)플래티어,[AI CX사업부문] AI 엔지니어,머신러닝AI(인공지능),서울 송파구,3 ~ 8년 · 정규직,대학교(4년)↑,Machine Learning
(주)모다플,[모다플] 머신러닝 엔지니어(3년이상),머신러닝,서울 강남구,경력 3년↑ · 정규직,대학교(4년)↑,Machine Learning
㈜아이엔소프트,AI Agent Engineer (Python),백엔드/서버개발머신러닝AI(인공지능)AWSDocker 외,서울 영등포구,경력 4년↑ · 정규직,대학교(4년)↑,Machine Learning
바탕에비뉴(주),빅데이터 분석가(경력자),데이터분석가기술기획전략기획,서울 구로구,3 ~ 10년 · 정규직,대학교(4년)↑,Data Analysis
넛지헬스케어(주),[캐시워크] 데이터엔지니어 병역특례 대상자 모집,데이터엔지니어데이터라벨링데이터마이닝데이터시각화빅데이터 외,서울 강남구,경력무관 · 병역특례,학력무관,Data Engineer
주식회사 아이케이랩 (IKLAB Inc.),Vision AI 연구개발 (Vision AI Research Engineer),딥러닝영상처리컴퓨터비전Pytorch,서울 금천구,경력무관 · 정규직 외,대학교(4년)↑,Deep Learning
(주)골프존,[골프존] 데이터 사이언티스트,데이터 사이언티스트,서울 강남구,경력 2년↑ · 정규직,학력무관,Other
